,Country,Frequency,Time,interest_rate,type_interest,liquidity,liquidity_type,usd_rate,CPI,Share Price Index
2487,New Zealand,Quarterly,Q1-2021,1.42,Long,226.9941,Narrow Money (M1),1.391287,101.2897,183.3018
2488,New Zealand,Quarterly,Q1-2021,0.2966667,Short,226.9941,Narrow Money (M1),1.391287,101.2897,183.3018
2489,New Zealand,Quarterly,Q1-2021,0.23,Intermediate,226.9941,Narrow Money (M1),1.391287,101.2897,183.3018
2490,New Zealand,Quarterly,Q2-2021,1.75,Long,239.4464,Narrow Money (M1),1.398128,101.8606,179.3556
2491,New Zealand,Quarterly,Q2-2021,0.34,Short,239.4464,Narrow Money (M1),1.398128,101.8606,179.3556
2492,New Zealand,Quarterly,Q2-2021,0.23,Intermediate,239.4464,Narrow Money (M1),1.398128,101.8606,179.3556
2493,New Zealand,Quarterly,Q3-2021,1.703333,Long,252.458,Narrow Money (M1),1.427981,103.178,183.8241
2494,New Zealand,Quarterly,Q3-2021,0.5033333,Short,252.458,Narrow Money (M1),1.427981,103.178,183.8241
2495,New Zealand,Quarterly,Q3-2021,0.2,Intermediate,252.458,Narrow Money (M1),1.427981,103.178,183.8241
2496,New Zealand,Quarterly,Q4-2021,2.386667,Long,267.4581,Narrow Money (M1),1.438746,103.518,182.7844
2497,New Zealand,Quarterly,Q4-2021,0.8133333,Short,267.4581,Narrow Money (M1),1.438746,103.518,182.7844
2498,New Zealand,Quarterly,Q4-2021,0.71,Intermediate,267.4581,Narrow Money (M1),1.438746,103.518,182.7844
2499,New Zealand,Quarterly,Q1-2022,2.79,Long,274.6819,Narrow Money (M1),1.478969,101.3879,172.5724
2500,New Zealand,Quarterly,Q1-2022,1.243333,Short,274.6819,Narrow Money (M1),1.478969,101.3879,172.5724
2501,New Zealand,Quarterly,Q1-2022,0.94,Intermediate,274.6819,Narrow Money (M1),1.478969,101.3879,172.5724
2502,New Zealand,Quarterly,Q2-2022,3.696667,Long,274.5037,Narrow Money (M1),1.539469,100.2915,159.2063
2503,New Zealand,Quarterly,Q2-2022,2.236667,Short,274.5037,Narrow Money (M1),1.539469,100.2915,159.2063
2504,New Zealand,Quarterly,Q2-2022,1.96,Intermediate,274.5037,Narrow Money (M1),1.539469,100.2915,159.2063
2505,New Zealand,Quarterly,Q3-2022,3.77,Long,269.0182,Narrow Money (M1),1.632814,98.97575,158.5783
2506,New Zealand,Quarterly,Q3-2022,3.326667,Short,269.0182,Narrow Money (M1),1.632814,98.97575,158.5783
2507,New Zealand,Quarterly,Q3-2022,2.9,Intermediate,269.0182,Narrow Money (M1),1.632814,98.97575,158.5783
2508,New Zealand,Quarterly,Q4-2022,4.3,Long,259.1757,Narrow Money (M1),1.659931,99.5952,154.2266
2509,New Zealand,Quarterly,Q4-2022,4.256667,Short,259.1757,Narrow Money (M1),1.659931,99.5952,154.2266
2510,New Zealand,Quarterly,Q4-2022,4.18,Intermediate,259.1757,Narrow Money (M1),1.659931,99.5952,154.2266
2511,New Zealand,Quarterly,Q1-2023,4.266667,Long,247.6102,Narrow Money (M1),1.588277,100.4969,161.1222
2512,New Zealand,Quarterly,Q1-2023,4.99,Short,247.6102,Narrow Money (M1),1.588277,100.4969,161.1222
2513,New Zealand,Quarterly,Q1-2023,4.75,Intermediate,247.6102,Narrow Money (M1),1.588277,100.4969,161.1222
2514,New Zealand,Quarterly,Q2-2023,4.273334,Long,239.9678,Narrow Money (M1),1.616984,100.5004,159.9622
2515,New Zealand,Quarterly,Q2-2023,5.613333,Short,239.9678,Narrow Money (M1),1.616984,100.5004,159.9622
2516,New Zealand,Quarterly,Q2-2023,5.4,Intermediate,239.9678,Narrow Money (M1),1.616984,100.5004,159.9622
2517,New Zealand,Monthly,Jan-2020,1.48,Long,156.4156,Narrow Money (M1),1.513768,97.48399,170.7629
2518,New Zealand,Monthly,Jan-2020,1.27,Short,156.4156,Narrow Money (M1),1.513768,97.48399,170.7629
2519,New Zealand,Monthly,Jan-2020,0.92,Intermediate,156.4156,Narrow Money (M1),1.513768,97.48399,170.7629
2520,New Zealand,Monthly,Feb-2020,1.28,Long,159.6587,Narrow Money (M1),1.564734,95.66428,171.351
2521,New Zealand,Monthly,Feb-2020,1.18,Short,159.6587,Narrow Money (M1),1.564734,95.66428,171.351
2522,New Zealand,Monthly,Feb-2020,0.93,Intermediate,159.6587,Narrow Money (M1),1.564734,95.66428,171.351
2523,New Zealand,Monthly,Mar-2020,1.08,Long,170.0082,Narrow Money (M1),1.653786,92.79138,146.2722
2524,New Zealand,Monthly,Mar-2020,0.71,Short,170.0082,Narrow Money (M1),1.653786,92.79138,146.2722
2525,New Zealand,Monthly,Mar-2020,0.56,Intermediate,170.0082,Narrow Money (M1),1.653786,92.79138,146.2722
2526,New Zealand,Monthly,Apr-2020,0.95,Long,182.8658,Narrow Money (M1),1.662743,93.11487,148.1659
2527,New Zealand,Monthly,Apr-2020,0.39,Short,182.8658,Narrow Money (M1),1.662743,93.11487,148.1659
2528,New Zealand,Monthly,Apr-2020,0.26,Intermediate,182.8658,Narrow Money (M1),1.662743,93.11487,148.1659
2529,New Zealand,Monthly,May-2020,0.64,Long,188.438,Narrow Money (M1),1.642758,93.51273,155.0006
2530,New Zealand,Monthly,May-2020,0.26,Short,188.438,Narrow Money (M1),1.642758,93.51273,155.0006
2531,New Zealand,Monthly,May-2020,0.25,Intermediate,188.438,Narrow Money (M1),1.642758,93.51273,155.0006
2532,New Zealand,Monthly,Jun-2020,0.9,Long,191.8155,Narrow Money (M1),1.5514,96.55219,161.1598
2533,New Zealand,Monthly,Jun-2020,0.28,Short,191.8155,Narrow Money (M1),1.5514,96.55219,161.1598
2534,New Zealand,Monthly,Jun-2020,0.23,Intermediate,191.8155,Narrow Money (M1),1.5514,96.55219,161.1598
2535,New Zealand,Monthly,Jul-2020,0.91,Long,194.4265,Narrow Money (M1),1.517287,98.09576,167.2866
2536,New Zealand,Monthly,Jul-2020,0.3,Short,194.4265,Narrow Money (M1),1.517287,98.09576,167.2866
2537,New Zealand,Monthly,Jul-2020,0.21,Intermediate,194.4265,Narrow Money (M1),1.517287,98.09576,167.2866
2538,New Zealand,Monthly,Aug-2020,0.68,Long,202.1524,Narrow Money (M1),1.515425,96.42907,169.9922
2539,New Zealand,Monthly,Aug-2020,0.29,Short,202.1524,Narrow Money (M1),1.515425,96.42907,169.9922
2540,New Zealand,Monthly,Aug-2020,0.15,Intermediate,202.1524,Narrow Money (M1),1.515425,96.42907,169.9922
2541,New Zealand,Monthly,Sep-2020,0.56,Long,208.5282,Narrow Money (M1),1.500634,97.00799,169.8987
2542,New Zealand,Monthly,Sep-2020,0.3,Short,208.5282,Narrow Money (M1),1.500634,97.00799,169.8987
2543,New Zealand,Monthly,Sep-2020,0.26,Intermediate,208.5282,Narrow Money (M1),1.500634,97.00799,169.8987
2544,New Zealand,Monthly,Oct-2020,0.54,Long,209.7017,Narrow Money (M1),1.50642,96.87204,176.3418
2545,New Zealand,Monthly,Oct-2020,0.27,Short,209.7017,Narrow Money (M1),1.50642,96.87204,176.3418
2546,New Zealand,Monthly,Oct-2020,0.21,Intermediate,209.7017,Narrow Money (M1),1.50642,96.87204,176.3418
2547,New Zealand,Monthly,Nov-2020,0.75,Long,213.4663,Narrow Money (M1),1.455855,99.08434,180.2044
2548,New Zealand,Monthly,Nov-2020,0.27,Short,213.4663,Narrow Money (M1),1.455855,99.08434,180.2044
2549,New Zealand,Monthly,Nov-2020,0.22,Intermediate,213.4663,Narrow Money (M1),1.455855,99.08434,180.2044
2550,New Zealand,Monthly,Dec-2020,0.92,Long,218.5445,Narrow Money (M1),1.410181,100.2877,184.9881
2551,New Zealand,Monthly,Dec-2020,0.26,Short,218.5445,Narrow Money (M1),1.410181,100.2877,184.9881
2552,New Zealand,Monthly,Dec-2020,0.23,Intermediate,218.5445,Narrow Money (M1),1.410181,100.2877,184.9881
2553,New Zealand,Monthly,Jan-2021,1.04,Long,222.7245,Narrow Money (M1),1.390895,101.1093,189.8548
2554,New Zealand,Monthly,Jan-2021,0.28,Short,222.7245,Narrow Money (M1),1.390895,101.1093,189.8548
2555,New Zealand,Monthly,Jan-2021,0.24,Intermediate,222.7245,Narrow Money (M1),1.390895,101.1093,189.8548
2556,New Zealand,Monthly,Feb-2021,1.46,Long,226.8272,Narrow Money (M1),1.380823,101.6291,182.7063
2557,New Zealand,Monthly,Feb-2021,0.28,Short,226.8272,Narrow Money (M1),1.380823,101.6291,182.7063
2558,New Zealand,Monthly,Feb-2021,0.24,Intermediate,226.8272,Narrow Money (M1),1.380823,101.6291,182.7063
2559,New Zealand,Monthly,Mar-2021,1.76,Long,231.4306,Narrow Money (M1),1.402143,101.1307,177.3442
2560,New Zealand,Monthly,Mar-2021,0.33,Short,231.4306,Narrow Money (M1),1.402143,101.1307,177.3442
2561,New Zealand,Monthly,Mar-2021,0.23,Intermediate,231.4306,Narrow Money (M1),1.402143,101.1307,177.3442
2562,New Zealand,Monthly,Apr-2021,1.68,Long,235.8408,Narrow Money (M1),1.403216,102.1087,180.2717
2563,New Zealand,Monthly,Apr-2021,0.34,Short,235.8408,Narrow Money (M1),1.403216,102.1087,180.2717
2564,New Zealand,Monthly,Apr-2021,0.24,Intermediate,235.8408,Narrow Money (M1),1.403216,102.1087,180.2717
2565,New Zealand,Monthly,May-2021,1.81,Long,239.735,Narrow Money (M1),1.383526,102.4226,178.745
2566,New Zealand,Monthly,May-2021,0.35,Short,239.735,Narrow Money (M1),1.383526,102.4226,178.745
2567,New Zealand,Monthly,May-2021,0.22,Intermediate,239.735,Narrow Money (M1),1.383526,102.4226,178.745
2568,New Zealand,Monthly,Jun-2021,1.76,Long,242.7634,Narrow Money (M1),1.407643,101.0504,179.05
2569,New Zealand,Monthly,Jun-2021,0.33,Short,242.7634,Narrow Money (M1),1.407643,101.0504,179.05
2570,New Zealand,Monthly,Jun-2021,0.23,Intermediate,242.7634,Narrow Money (M1),1.407643,101.0504,179.05
2571,New Zealand,Monthly,Jul-2021,1.59,Long,248.4641,Narrow Money (M1),1.432826,102.7269,181.0966
2572,New Zealand,Monthly,Jul-2021,0.4,Short,248.4641,Narrow Money (M1),1.432826,102.7269,181.0966
2573,New Zealand,Monthly,Jul-2021,0.23,Intermediate,248.4641,Narrow Money (M1),1.432826,102.7269,181.0966
2574,New Zealand,Monthly,Aug-2021,1.65,Long,252.5328,Narrow Money (M1),1.433421,102.9841,183.2953
2575,New Zealand,Monthly,Aug-2021,0.54,Short,252.5328,Narrow Money (M1),1.433421,102.9841,183.2953
2576,New Zealand,Monthly,Aug-2021,0.21,Intermediate,252.5328,Narrow Money (M1),1.433421,102.9841,183.2953
2577,New Zealand,Monthly,Sep-2021,1.87,Long,256.377,Narrow Money (M1),1.417695,103.823,187.0802
2578,New Zealand,Monthly,Sep-2021,0.57,Short,256.377,Narrow Money (M1),1.417695,103.823,187.0802
2579,New Zealand,Monthly,Sep-2021,0.2,Intermediate,256.377,Narrow Money (M1),1.417695,103.823,187.0802
2580,New Zealand,Monthly,Oct-2021,2.21,Long,263.2168,Narrow Money (M1),1.417002,104.7667,185.0615
2581,New Zealand,Monthly,Oct-2021,0.7,Short,263.2168,Narrow Money (M1),1.417002,104.7667,185.0615
2582,New Zealand,Monthly,Oct-2021,0.38,Intermediate,263.2168,Narrow Money (M1),1.417002,104.7667,185.0615
2583,New Zealand,Monthly,Nov-2021,2.57,Long,267.966,Narrow Money (M1),1.426514,104.2193,182.1541
2584,New Zealand,Monthly,Nov-2021,0.83,Short,267.966,Narrow Money (M1),1.426514,104.2193,182.1541
2585,New Zealand,Monthly,Nov-2021,0.54,Intermediate,267.966,Narrow Money (M1),1.426514,104.2193,182.1541
2586,New Zealand,Monthly,Dec-2021,2.38,Long,271.1915,Narrow Money (M1),1.472721,101.5679,181.1377
2587,New Zealand,Monthly,Dec-2021,0.91,Short,271.1915,Narrow Money (M1),1.472721,101.5679,181.1377
2588,New Zealand,Monthly,Dec-2021,0.71,Intermediate,271.1915,Narrow Money (M1),1.472721,101.5679,181.1377
2589,New Zealand,Monthly,Jan-2022,2.56,Long,274.191,Narrow Money (M1),1.483191,101.4747,177.9638
2590,New Zealand,Monthly,Jan-2022,1.03,Short,274.191,Narrow Money (M1),1.483191,101.4747,177.9638
2591,New Zealand,Monthly,Jan-2022,0.67,Intermediate,274.191,Narrow Money (M1),1.483191,101.4747,177.9638
2592,New Zealand,Monthly,Feb-2022,2.74,Long,274.8739,Narrow Money (M1),1.497691,99.96142,171.3982
2593,New Zealand,Monthly,Feb-2022,1.21,Short,274.8739,Narrow Money (M1),1.497691,99.96142,171.3982
2594,New Zealand,Monthly,Feb-2022,0.73,Intermediate,274.8739,Narrow Money (M1),1.497691,99.96142,171.3982
2595,New Zealand,Monthly,Mar-2022,3.07,Long,274.9809,Narrow Money (M1),1.456023,102.7277,168.3554
2596,New Zealand,Monthly,Mar-2022,1.49,Short,274.9809,Narrow Money (M1),1.456023,102.7277,168.3554
2597,New Zealand,Monthly,Mar-2022,0.94,Intermediate,274.9809,Narrow Money (M1),1.456023,102.7277,168.3554
2598,New Zealand,Monthly,Apr-2022,3.47,Long,274.7151,Narrow Money (M1),1.480599,102.709,166.8322
2599,New Zealand,Monthly,Apr-2022,1.81,Short,274.7151,Narrow Money (M1),1.480599,102.709,166.8322
2600,New Zealand,Monthly,Apr-2022,1.24,Intermediate,274.7151,Narrow Money (M1),1.480599,102.709,166.8322
2601,New Zealand,Monthly,May-2022,3.64,Long,274.6391,Narrow Money (M1),1.56232,99.55346,158.0749
2602,New Zealand,Monthly,May-2022,2.22,Short,274.6391,Narrow Money (M1),1.56232,99.55346,158.0749
2603,New Zealand,Monthly,May-2022,1.53,Intermediate,274.6391,Narrow Money (M1),1.56232,99.55346,158.0749
2604,New Zealand,Monthly,Jun-2022,3.98,Long,274.1569,Narrow Money (M1),1.575488,98.61211,152.7119
2605,New Zealand,Monthly,Jun-2022,2.68,Short,274.1569,Narrow Money (M1),1.575488,98.61211,152.7119
2606,New Zealand,Monthly,Jun-2022,1.96,Intermediate,274.1569,Narrow Money (M1),1.575488,98.61211,152.7119
2607,New Zealand,Monthly,Jul-2022,3.67,Long,270.4725,Narrow Money (M1),1.614011,99.51596,154.8319
2608,New Zealand,Monthly,Jul-2022,3.03,Short,270.4725,Narrow Money (M1),1.614011,99.51596,154.8319
2609,New Zealand,Monthly,Jul-2022,2.2,Intermediate,270.4725,Narrow Money (M1),1.614011,99.51596,154.8319
2610,New Zealand,Monthly,Aug-2022,3.57,Long,269.1014,Narrow Money (M1),1.595957,100.2215,162.2355
2611,New Zealand,Monthly,Aug-2022,3.31,Short,269.1014,Narrow Money (M1),1.595957,100.2215,162.2355
2612,New Zealand,Monthly,Aug-2022,2.78,Intermediate,269.1014,Narrow Money (M1),1.595957,100.2215,162.2355
2613,New Zealand,Monthly,Sep-2022,4.07,Long,267.4807,Narrow Money (M1),1.688474,97.18973,158.6674
2614,New Zealand,Monthly,Sep-2022,3.64,Short,267.4807,Narrow Money (M1),1.688474,97.18973,158.6674
2615,New Zealand,Monthly,Sep-2022,2.9,Intermediate,267.4807,Narrow Money (M1),1.688474,97.18973,158.6674
2616,New Zealand,Monthly,Oct-2022,4.41,Long,263.2365,Narrow Money (M1),1.756963,96.2451,150.39
2617,New Zealand,Monthly,Oct-2022,4.0,Short,263.2365,Narrow Money (M1),1.756963,96.2451,150.39
2618,New Zealand,Monthly,Oct-2022,3.29,Intermediate,263.2365,Narrow Money (M1),1.756963,96.2451,150.39
2619,New Zealand,Monthly,Nov-2022,4.29,Long,260.0829,Narrow Money (M1),1.647868,100.3339,154.6545
2620,New Zealand,Monthly,Nov-2022,4.24,Short,260.0829,Narrow Money (M1),1.647868,100.3339,154.6545
2621,New Zealand,Monthly,Nov-2022,3.55,Intermediate,260.0829,Narrow Money (M1),1.647868,100.3339,154.6545
2622,New Zealand,Monthly,Dec-2022,4.2,Long,254.2077,Narrow Money (M1),1.574961,102.2066,157.6354
2623,New Zealand,Monthly,Dec-2022,4.53,Short,254.2077,Narrow Money (M1),1.574961,102.2066,157.6354
2624,New Zealand,Monthly,Dec-2022,4.18,Intermediate,254.2077,Narrow Money (M1),1.574961,102.2066,157.6354
2625,New Zealand,Monthly,Jan-2023,4.14,Long,249.8093,Narrow Money (M1),1.563497,101.3868,160.7141
2626,New Zealand,Monthly,Jan-2023,4.81,Short,249.8093,Narrow Money (M1),1.563497,101.3868,160.7141
2627,New Zealand,Monthly,Jan-2023,4.21,Intermediate,249.8093,Narrow Money (M1),1.563497,101.3868,160.7141
2628,New Zealand,Monthly,Feb-2023,4.31,Long,248.7262,Narrow Money (M1),1.590391,100.1685,163.868
2629,New Zealand,Monthly,Feb-2023,5.01,Short,248.7262,Narrow Money (M1),1.590391,100.1685,163.868
2630,New Zealand,Monthly,Feb-2023,4.2,Intermediate,248.7262,Narrow Money (M1),1.590391,100.1685,163.868
2631,New Zealand,Monthly,Mar-2023,4.35,Long,244.2949,Narrow Money (M1),1.610942,99.93536,158.7845
2632,New Zealand,Monthly,Mar-2023,5.15,Short,244.2949,Narrow Money (M1),1.610942,99.93536,158.7845
2633,New Zealand,Monthly,Mar-2023,4.75,Intermediate,244.2949,Narrow Money (M1),1.610942,99.93536,158.7845
2634,New Zealand,Monthly,Apr-2023,4.11,Long,240.6225,Narrow Money (M1),1.610485,100.073,160.4956
2635,New Zealand,Monthly,Apr-2023,5.49,Short,240.6225,Narrow Money (M1),1.610485,100.073,160.4956
2636,New Zealand,Monthly,Apr-2023,5.01,Intermediate,240.6225,Narrow Money (M1),1.610485,100.073,160.4956
2637,New Zealand,Monthly,May-2023,4.23,Long,239.3926,Narrow Money (M1),1.610291,101.0019,161.0724
2638,New Zealand,Monthly,May-2023,5.67,Short,239.3926,Narrow Money (M1),1.610291,101.0019,161.0724
2639,New Zealand,Monthly,May-2023,5.34,Intermediate,239.3926,Narrow Money (M1),1.610291,101.0019,161.0724
2640,New Zealand,Monthly,Jun-2023,4.48,Long,239.8882,Narrow Money (M1),1.630177,100.4264,158.3188
2641,New Zealand,Monthly,Jun-2023,5.68,Short,239.8882,Narrow Money (M1),1.630177,100.4264,158.3188
2642,New Zealand,Monthly,Jun-2023,5.4,Intermediate,239.8882,Narrow Money (M1),1.630177,100.4264,158.3188
2643,New Zealand,Monthly,Jul-2023,4.65,Long,240.5891,Narrow Money (M1),1.605275,101.4134,160.7569
2644,New Zealand,Monthly,Jul-2023,5.67,Short,240.5891,Narrow Money (M1),1.605275,101.4134,160.7569
2645,New Zealand,Monthly,Jul-2023,5.47,Intermediate,240.5891,Narrow Money (M1),1.605275,101.4134,160.7569
2646,Norway,Annual,2020,0.8175,Long,133.0651,Broad Money (M3),9.413206,93.10106,139.0697
2647,Norway,Annual,2020,0.6991667,Short,133.0651,Broad Money (M3),9.413206,93.10106,139.0697
2648,Norway,Annual,2020,0.0,Intermediate,133.0651,Broad Money (M3),9.413206,93.10106,139.0697
2649,Norway,Annual,2021,1.41587,Long,147.2616,Broad Money (M3),8.591497,98.5669,181.5089
2650,Norway,Annual,2021,0.5041667,Short,147.2616,Broad Money (M3),8.591497,98.5669,181.5089
2651,Norway,Annual,2021,0.4772727,Intermediate,147.2616,Broad Money (M3),8.591497,98.5669,181.5089
2652,Norway,Annual,2022,2.841665,Long,159.6156,Broad Money (M3),9.612915,96.44276,206.0979
2653,Norway,Annual,2022,2.138333,Short,159.6156,Broad Money (M3),9.612915,96.44276,206.0979
2654,Norway,Annual,2022,2.619048,Intermediate,159.6156,Broad Money (M3),9.612915,96.44276,206.0979
2655,Norway,Quarterly,Q1-2020,1.223333,Long,125.6577,Broad Money (M3),9.486418,93.93117,141.9355
2656,Norway,Quarterly,Q1-2020,1.656667,Short,125.6577,Broad Money (M3),9.486418,93.93117,141.9355
2657,Norway,Quarterly,Q1-2020,0.98,Intermediate,125.6577,Broad Money (M3),9.486418,93.93117,141.9355
2658,Norway,Quarterly,Q2-2020,0.6066667,Long,133.2427,Broad Money (M3),10.01534,90.4991,128.5604
2659,Norway,Quarterly,Q2-2020,0.4666667,Short,133.2427,Broad Money (M3),10.01534,90.4991,128.5604
2660,Norway,Quarterly,Q2-2020,0.0,Intermediate,133.2427,Broad Money (M3),10.01534,90.4991,128.5604
2661,Norway,Quarterly,Q3-2020,0.65,Long,134.9918,Broad Money (M3),9.127458,94.389,139.6004
2662,Norway,Quarterly,Q3-2020,0.28,Short,134.9918,Broad Money (M3),9.127458,94.389,139.6004
2663,Norway,Quarterly,Q3-2020,0.0,Intermediate,134.9918,Broad Money (M3),9.127458,94.389,139.6004
2664,Norway,Quarterly,Q4-2020,0.79,Long,138.3681,Broad Money (M3),9.023609,93.58498,146.1826
2665,Norway,Quarterly,Q4-2020,0.3933333,Short,138.3681,Broad Money (M3),9.023609,93.58498,146.1826
2666,Norway,Quarterly,Q4-2020,0.0,Intermediate,138.3681,Broad Money (M3),9.023609,93.58498,146.1826
2667,Norway,Quarterly,Q1-2021,1.25,Long,141.7596,Broad Money (M3),8.514186,98.08179,165.5748
2668,Norway,Quarterly,Q1-2021,0.4366667,Short,141.7596,Broad Money (M3),8.514186,98.08179,165.5748
2669,Norway,Quarterly,Q1-2021,0.0,Intermediate,141.7596,Broad Money (M3),8.514186,98.08179,165.5748
2670,Norway,Quarterly,Q2-2021,1.453333,Long,145.8512,Broad Money (M3),8.37182,99.23177,177.7793
2671,Norway,Quarterly,Q2-2021,0.2466667,Short,145.8512,Broad Money (M3),8.37182,99.23177,177.7793
2672,Norway,Quarterly,Q2-2021,0.0,Intermediate,145.8512,Broad Money (M3),8.37182,99.23177,177.7793
2673,Norway,Quarterly,Q3-2021,1.296667,Long,149.1869,Broad Money (M3),8.761194,97.18202,185.1987
2674,Norway,Quarterly,Q3-2021,0.47,Short,149.1869,Broad Money (M3),8.761194,97.18202,185.1987
2675,Norway,Quarterly,Q3-2021,0.06,Intermediate,149.1869,Broad Money (M3),8.761194,97.18202,185.1987
2676,Norway,Quarterly,Q4-2021,1.663481,Long,152.2488,Broad Money (M3),8.718789,99.77204,197.4827
2677,Norway,Quarterly,Q4-2021,0.8633333,Short,152.2488,Broad Money (M3),8.718789,99.77204,197.4827
2678,Norway,Quarterly,Q4-2021,0.4772727,Intermediate,152.2488,Broad Money (M3),8.718789,99.77204,197.4827
2679,Norway,Quarterly,Q1-2022,2.186796,Long,155.3729,Broad Money (M3),8.848919,99.16339,199.777
2680,Norway,Quarterly,Q1-2022,1.196667,Short,155.3729,Broad Money (M3),8.848919,99.16339,199.777
2681,Norway,Quarterly,Q1-2022,0.65625,Intermediate,155.3729,Broad Money (M3),8.848919,99.16339,199.777
2682,Norway,Quarterly,Q2-2022,2.835262,Long,158.8775,Broad Money (M3),9.415009,96.7785,211.7659
2683,Norway,Quarterly,Q2-2022,1.396667,Short,158.8775,Broad Money (M3),9.415009,96.7785,211.7659
2684,Norway,Quarterly,Q2-2022,0.8690476,Intermediate,158.8775,Broad Money (M3),9.415009,96.7785,211.7659
2685,Norway,Quarterly,Q3-2022,3.074714,Long,161.3958,Broad Money (M3),9.994844,96.18746,208.1653
2686,Norway,Quarterly,Q3-2022,2.593333,Short,161.3958,Broad Money (M3),9.994844,96.18746,208.1653
2687,Norway,Quarterly,Q3-2022,1.887273,Intermediate,161.3958,Broad Money (M3),9.994844,96.18746,208.1653
2688,Norway,Quarterly,Q4-2022,3.269886,Long,162.8161,Broad Money (M3),10.19289,93.64167,204.6834
2689,Norway,Quarterly,Q4-2022,3.366667,Short,162.8161,Broad Money (M3),10.19289,93.64167,204.6834
2690,Norway,Quarterly,Q4-2022,2.619048,Intermediate,162.8161,Broad Money (M3),10.19289,93.64167,204.6834
2691,Norway,Quarterly,Q1-2023,3.061733,Long,164.0808,Broad Money (M3),10.23874,89.40863,206.7645
2692,Norway,Quarterly,Q1-2023,3.403333,Short,164.0808,Broad Money (M3),10.23874,89.40863,206.7645
2693,Norway,Quarterly,Q1-2023,2.815217,Intermediate,164.0808,Broad Money (M3),10.23874,89.40863,206.7645
2694,Norway,Quarterly,Q2-2023,3.266871,Long,163.6695,Broad Money (M3),10.69284,86.01157,208.2854
2695,Norway,Quarterly,Q2-2023,4.016667,Short,163.6695,Broad Money (M3),10.69284,86.01157,208.2854
2696,Norway,Quarterly,Q2-2023,3.395909,Intermediate,163.6695,Broad Money (M3),10.69284,86.01157,208.2854
2697,Norway,Monthly,Jan-2020,1.39,Long,124.1792,Broad Money (M3),8.94713,98.08355,156.828
2698,Norway,Monthly,Jan-2020,1.83,Short,124.1792,Broad Money (M3),8.94713,98.08355,156.828
2699,Norway,Monthly,Jan-2020,1.49,Intermediate,124.1792,Broad Money (M3),8.94713,98.08355,156.828
2700,Norway,Monthly,Feb-2020,1.35,Long,124.7547,Broad Money (M3),9.291965,95.69527,151.4701
2701,Norway,Monthly,Feb-2020,1.75,Short,124.7547,Broad Money (M3),9.291965,95.69527,151.4701
2702,Norway,Monthly,Feb-2020,1.49,Intermediate,124.7547,Broad Money (M3),9.291965,95.69527,151.4701
2703,Norway,Monthly,Mar-2020,0.93,Long,128.0392,Broad Money (M3),10.22016,88.01469,117.5083
2704,Norway,Monthly,Mar-2020,1.39,Short,128.0392,Broad Money (M3),10.22016,88.01469,117.5083
2705,Norway,Monthly,Mar-2020,0.98,Intermediate,128.0392,Broad Money (M3),10.22016,88.01469,117.5083
2706,Norway,Monthly,Apr-2020,0.7,Long,132.0657,Broad Money (M3),10.42354,88.23167,122.3352
2707,Norway,Monthly,Apr-2020,0.76,Short,132.0657,Broad Money (M3),10.42354,88.23167,122.3352
2708,Norway,Monthly,Apr-2020,0.24,Intermediate,132.0657,Broad Money (M3),10.42354,88.23167,122.3352
2709,Norway,Monthly,May-2020,0.47,Long,133.9946,Broad Money (M3),10.08904,90.58007,128.2919
2710,Norway,Monthly,May-2020,0.3,Short,133.9946,Broad Money (M3),10.08904,90.58007,128.2919
2711,Norway,Monthly,May-2020,0.05,Intermediate,133.9946,Broad Money (M3),10.08904,90.58007,128.2919
2712,Norway,Monthly,Jun-2020,0.65,Long,133.6678,Broad Money (M3),9.533432,92.68556,135.0541
2713,Norway,Monthly,Jun-2020,0.34,Short,133.6678,Broad Money (M3),9.533432,92.68556,135.0541
2714,Norway,Monthly,Jun-2020,0.0,Intermediate,133.6678,Broad Money (M3),9.533432,92.68556,135.0541
2715,Norway,Monthly,Jul-2020,0.61,Long,133.7984,Broad Money (M3),9.296787,94.12608,136.2307
2716,Norway,Monthly,Jul-2020,0.32,Short,133.7984,Broad Money (M3),9.296787,94.12608,136.2307
2717,Norway,Monthly,Jul-2020,0.0,Intermediate,133.7984,Broad Money (M3),9.296787,94.12608,136.2307
2718,Norway,Monthly,Aug-2020,0.69,Long,135.2283,Broad Money (M3),8.945004,95.08419,142.2341
2719,Norway,Monthly,Aug-2020,0.25,Short,135.2283,Broad Money (M3),8.945004,95.08419,142.2341
2720,Norway,Monthly,Aug-2020,-0.01,Intermediate,135.2283,Broad Money (M3),8.945004,95.08419,142.2341
2721,Norway,Monthly,Sep-2020,0.65,Long,135.9489,Broad Money (M3),9.140582,93.95671,140.3365
2722,Norway,Monthly,Sep-2020,0.27,Short,135.9489,Broad Money (M3),9.140582,93.95671,140.3365
2723,Norway,Monthly,Sep-2020,0.0,Intermediate,135.9489,Broad Money (M3),9.140582,93.95671,140.3365
2724,Norway,Monthly,Oct-2020,0.67,Long,137.3487,Broad Money (M3),9.275696,92.87214,139.7694
2725,Norway,Monthly,Oct-2020,0.33,Short,137.3487,Broad Money (M3),9.275696,92.87214,139.7694
2726,Norway,Monthly,Oct-2020,0.0,Intermediate,137.3487,Broad Money (M3),9.275696,92.87214,139.7694
