"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",95.97511,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",100.2279,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",111.5047,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",121.127,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",123.2369,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",131.1712,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",129.4458,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",119.827,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015_100","2015=100",110.3604,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015_100","2015=100",115.4091,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015_100","2015=100",130.2217,,
"SP","Share Prices, Index","ITA","Italy","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015_100","2015=100",132.8032,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",114.6452,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",115.8871,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",85.258,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",84.48536,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",85.81441,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",94.64108,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",96.65475,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",96.39849,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",94.87207,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",93.26896,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",101.1906,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",106.2241,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",107.783,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",111.1628,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",115.5682,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",119.0042,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",119.9991,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",124.3777,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",121.4321,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",124.2969,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",123.9819,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",125.1156,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",134.0943,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",134.3038,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",136.2078,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",131.2328,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",120.8968,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",123.9399,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",120.8748,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",114.6664,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",108.6661,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",114.0206,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",108.3944,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",107.31,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",119.3889,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",119.5285,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",126.079,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",133.6055,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2015_100","2015=100",130.9807,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2015_100","2015=100",133.6525,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2015_100","2015=100",131.7025,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2015_100","2015=100",133.0548,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-07","Jul-2023","IDX","Index","0","Units","2015_100","2015=100",137.6898,,
"SP","Share Prices, Index","ITA","Italy","M","Monthly","2023-08","Aug-2023","IDX","Index","0","Units","2015_100","2015=100",136.7439,,
"SP","Share Prices, Index","JPN","Japan","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.9397,,
"SP","Share Prices, Index","JPN","Japan","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",125.8082,,
"SP","Share Prices, Index","JPN","Japan","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",123.7345,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",102.573,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",96.25739,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",102.8953,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",110.0334,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",122.5287,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",124.6278,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",127.2967,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",128.7796,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",123.8295,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",122.0442,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015_100","2015=100",124.481,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015_100","2015=100",124.5833,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015_100","2015=100",126.6094,,
"SP","Share Prices, Index","JPN","Japan","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015_100","2015=100",137.3391,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",110.8787,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",107.8232,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",89.017,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",91.1507,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",95.40068,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",102.2208,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",100.6782,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",102.6739,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",105.3336,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",105.0107,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",110.2328,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",114.8566,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",118.6747,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",123.3508,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",125.5606,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",125.05,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",122.9105,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",125.9228,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",124.3719,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",124.4789,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",133.0395,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",128.3724,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",130.4829,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",127.4835,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",126.2342,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",123.6441,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",121.6103,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",122.6204,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",121.2945,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",122.2176,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",122.9743,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",126.5281,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",123.9406,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",122.1911,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",126.8434,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",124.7155,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",123.7956,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",127.9566,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2015_100","2015=100",128.0759,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2015_100","2015=100",129.9859,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2015_100","2015=100",136.6087,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2015_100","2015=100",145.4226,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-07","Jul-2023","IDX","Index","0","Units","2015_100","2015=100",146.4205,,
"SP","Share Prices, Index","JPN","Japan","M","Monthly","2023-08","Aug-2023","IDX","Index","0","Units","2015_100","2015=100",147.2978,,
"SP","Share Prices, Index","KOR","Korea","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",110.4356,,
"SP","Share Prices, Index","KOR","Korea","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",154.6199,,
"SP","Share Prices, Index","KOR","Korea","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",125.4623,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",102.1079,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",98.61617,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",114.6599,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",126.3584,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",152.5435,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",158.9861,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",158.7464,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",148.2036,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",137.0543,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",129.728,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015_100","2015=100",119.0498,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015_100","2015=100",116.0171,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015_100","2015=100",119.8798,,
"SP","Share Prices, Index","KOR","Korea","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015_100","2015=100",126.7383,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",109.7308,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",107.7529,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",88.84022,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",92.2029,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",97.50471,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",106.1409,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",109.1863,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",116.9762,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",117.817,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",117.1766,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",124.512,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",137.3865,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",153.0926,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",153.8006,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",150.7372,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",157.3731,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",157.5352,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",162.0499,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",161.8227,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",158.2139,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",156.2027,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",148.6514,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",147.39,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",148.5694,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",142.0011,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",135.1411,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",134.0208,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",134.4096,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",130.7969,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",123.9775,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",117.4819,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",123.3928,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",116.2747,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",110.7217,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",120.2052,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",117.1244,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",117.6092,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",121.835,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2015_100","2015=100",120.1952,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2015_100","2015=100",125.4622,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2015_100","2015=100",125.493,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2015_100","2015=100",129.2595,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-07","Jul-2023","IDX","Index","0","Units","2015_100","2015=100",128.9974,,
"SP","Share Prices, Index","KOR","Korea","M","Monthly","2023-08","Aug-2023","IDX","Index","0","Units","2015_100","2015=100",127.4088,,
"SP","Share Prices, Index","LUX","Luxembourg","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",59.94852,,
"SP","Share Prices, Index","LUX","Luxembourg","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",97.49128,,
"SP","Share Prices, Index","LUX","Luxembourg","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",97.47063,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",67.1572,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",50.93207,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",54.19775,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",67.50704,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",83.20961,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",97.83049,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",104.7434,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",104.1816,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",108.8379,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",104.178,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015_100","2015=100",87.7833,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015_100","2015=100",89.08337,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015_100","2015=100",101.3237,,
"SP","Share Prices, Index","LUX","Luxembourg","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015_100","2015=100",94.3623,,
"SP","Share Prices, Index","LUX","Luxembourg","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",74.94535,,
"SP","Share Prices, Index","LUX","Luxembourg","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",75.3337,,
"SP","Share Prices, Index","LUX","Luxembourg","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",51.19256,,
"SP","Share Prices, Index","LUX","Luxembourg","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",49.62008,,
